Sample	adapter_content	Sequences flagged as poor quality	sequence_duplication_levels	avg_sequence_length	Encoding	per_base_sequence_quality	Total Bases	Sequence length	File type	basic_statistics	per_sequence_gc_content	sequence_length_distribution	Total Sequences	per_base_n_content	per_base_sequence_content	overrepresented_sequences	%GC	total_deduplicated_percentage	Filename	per_tile_sequence_quality	per_sequence_quality_scores
PD_227P_filtered_1	pass	0.0	pass	124.807123419	Sanger / Illumina 1.9	pass	491.7 Mbp	60-151	Conventional base calls	pass	pass	warn	3920196.0	pass	warn	pass	47.0	98.7037955635	PD_227P_filtered_1.fastq	fail	pass
PD_227P_filtered_2	pass	0.0	pass	125.042451449	Sanger / Illumina 1.9	pass	492.6 Mbp	60-151	Conventional base calls	pass	pass	warn	3920196.0	pass	warn	pass	47.0	98.6621704142	PD_227P_filtered_2.fastq	fail	pass
PD_228S_filtered_1	pass	0.0	pass	134.660776025	Sanger / Illumina 1.9	pass	663 Mbp	60-151	Conventional base calls	pass	pass	warn	4899070.0	pass	warn	pass	47.0	98.6994815554	PD_228S_filtered_1.fastq	fail	pass
PD_228S_filtered_2	pass	0.0	pass	134.75545032	Sanger / Illumina 1.9	pass	663.4 Mbp	60-151	Conventional base calls	pass	pass	warn	4899070.0	pass	warn	pass	47.0	98.7197425368	PD_228S_filtered_2.fastq	fail	pass
PD_229P_filtered_1	pass	0.0	pass	132.475266606	Sanger / Illumina 1.9	pass	634.7 Mbp	60-151	Conventional base calls	pass	warn	warn	4767623.0	pass	warn	pass	48.0	97.5134910524	PD_229P_filtered_1.fastq	fail	pass
PD_229P_filtered_2	pass	0.0	pass	132.632443463	Sanger / Illumina 1.9	pass	635.4 Mbp	60-151	Conventional base calls	pass	warn	warn	4767623.0	pass	warn	pass	48.0	97.5265705385	PD_229P_filtered_2.fastq	fail	pass
PD_230S_filtered_1	pass	0.0	pass	134.971510241	Sanger / Illumina 1.9	pass	643.1 Mbp	60-151	Conventional base calls	pass	pass	warn	4741037.0	pass	warn	pass	46.0	96.8292089492	PD_230S_filtered_1.fastq	fail	pass
PD_230S_filtered_2	pass	0.0	pass	135.096498509	Sanger / Illumina 1.9	pass	643.6 Mbp	60-151	Conventional base calls	pass	pass	warn	4741037.0	pass	warn	pass	46.0	96.7952318545	PD_230S_filtered_2.fastq	fail	pass
PD_231P_filtered_1	pass	0.0	pass	130.09044919	Sanger / Illumina 1.9	pass	738.3 Mbp	60-151	Conventional base calls	pass	pass	warn	5647657.0	pass	warn	pass	47.0	96.9337824539	PD_231P_filtered_1.fastq	fail	pass
PD_231P_filtered_2	pass	0.0	pass	130.268611568	Sanger / Illumina 1.9	pass	739.3 Mbp	60-151	Conventional base calls	pass	pass	warn	5647657.0	pass	warn	pass	47.0	96.8841047704	PD_231P_filtered_2.fastq	fail	pass
PD_232S_filtered_1	pass	0.0	pass	131.4556795	Sanger / Illumina 1.9	pass	608.1 Mbp	60-151	Conventional base calls	pass	warn	warn	4603310.0	pass	warn	pass	48.0	97.4643139061	PD_232S_filtered_1.fastq	fail	pass
PD_232S_filtered_2	pass	0.0	pass	131.570240979	Sanger / Illumina 1.9	pass	608.6 Mbp	60-151	Conventional base calls	pass	pass	warn	4603310.0	pass	warn	pass	48.0	97.4768289887	PD_232S_filtered_2.fastq	fail	pass
PD_25P_filtered_1	pass	0.0	pass	122.209211598	Sanger / Illumina 1.9	pass	427.2 Mbp	60-151	Conventional base calls	pass	pass	warn	3478354.0	pass	warn	pass	47.0	98.3523168372	PD_25P_filtered_1.fastq	fail	pass
PD_25P_filtered_2	pass	0.0	pass	122.555450653	Sanger / Illumina 1.9	pass	428.4 Mbp	60-151	Conventional base calls	pass	warn	warn	3478354.0	pass	warn	pass	47.0	98.3526089806	PD_25P_filtered_2.fastq	fail	pass
PD_26P_filtered_1	pass	0.0	pass	123.926955574	Sanger / Illumina 1.9	pass	456.9 kbp	60-151	Conventional base calls	pass	pass	warn	3669.0	pass	warn	pass	49.0	98.8007631507	PD_26P_filtered_1.fastq	fail	pass
PD_26P_filtered_2	pass	0.0	pass	124.29326792	Sanger / Illumina 1.9	pass	458.2 kbp	60-151	Conventional base calls	pass	fail	warn	3669.0	pass	fail	pass	49.0	98.8007631507	PD_26P_filtered_2.fastq	fail	pass
PD_27P_filtered_1	pass	0.0	pass	125.992966538	Sanger / Illumina 1.9	pass	561.7 Mbp	60-151	Conventional base calls	pass	pass	warn	4435938.0	pass	warn	pass	47.0	98.3632128385	PD_27P_filtered_1.fastq	fail	pass
PD_27P_filtered_2	pass	0.0	pass	126.181466919	Sanger / Illumina 1.9	pass	562.5 Mbp	60-151	Conventional base calls	pass	pass	warn	4435938.0	pass	warn	pass	47.0	98.3126821404	PD_27P_filtered_2.fastq	fail	pass
PD_28P_filtered_1	pass	0.0	pass	124.873734773	Sanger / Illumina 1.9	pass	38.7 Mbp	60-151	Conventional base calls	pass	pass	warn	308739.0	pass	warn	pass	48.0	99.3364497603	PD_28P_filtered_1.fastq	fail	pass
PD_28P_filtered_2	pass	0.0	pass	125.123311276	Sanger / Illumina 1.9	pass	38.8 Mbp	60-151	Conventional base calls	pass	pass	warn	308739.0	pass	warn	pass	48.0	99.3147269392	PD_28P_filtered_2.fastq	fail	pass
PD_29P_filtered_1	pass	0.0	pass	127.197374228	Sanger / Illumina 1.9	pass	390.7 Mbp	60-151	Conventional base calls	pass	warn	warn	3056473.0	pass	warn	pass	48.0	98.1517044943	PD_29P_filtered_1.fastq	fail	pass
PD_29P_filtered_2	pass	0.0	pass	127.365720554	Sanger / Illumina 1.9	pass	391.2 Mbp	60-151	Conventional base calls	pass	warn	warn	3056473.0	pass	warn	pass	48.0	98.0820925157	PD_29P_filtered_2.fastq	fail	pass
PD_2P_filtered_1	pass	0.0	pass	126.023347616	Sanger / Illumina 1.9	pass	333.5 Mbp	60-151	Conventional base calls	pass	pass	warn	2633074.0	pass	warn	pass	48.0	99.0104308939	PD_2P_filtered_1.fastq	fail	pass
PD_2P_filtered_2	pass	0.0	pass	126.151070574	Sanger / Illumina 1.9	pass	333.8 Mbp	60-151	Conventional base calls	pass	pass	warn	2633074.0	pass	warn	pass	48.0	99.0325870981	PD_2P_filtered_2.fastq	fail	pass
PD_30P_filtered_1	pass	0.0	pass	127.248431437	Sanger / Illumina 1.9	pass	329.2 Mbp	60-151	Conventional base calls	pass	pass	warn	2574650.0	pass	warn	pass	47.0	98.8447125289	PD_30P_filtered_1.fastq	fail	pass
PD_30P_filtered_2	pass	0.0	pass	127.330001359	Sanger / Illumina 1.9	pass	329.4 Mbp	60-151	Conventional base calls	pass	pass	warn	2574650.0	pass	warn	pass	47.0	98.8843157136	PD_30P_filtered_2.fastq	fail	pass
PD_31P_filtered_1	pass	0.0	pass	125.629806842	Sanger / Illumina 1.9	pass	435.4 Mbp	60-151	Conventional base calls	pass	fail	warn	3449302.0	pass	warn	pass	49.0	98.0893285427	PD_31P_filtered_1.fastq	fail	pass
PD_31P_filtered_2	pass	0.0	pass	125.897247037	Sanger / Illumina 1.9	pass	436.4 Mbp	60-151	Conventional base calls	pass	warn	warn	3449302.0	pass	warn	pass	50.0	98.1168332178	PD_31P_filtered_2.fastq	fail	pass
PD_32P_filtered_1	pass	0.0	pass	121.016102173	Sanger / Illumina 1.9	pass	477.7 Mbp	60-151	Conventional base calls	pass	pass	warn	3927855.0	pass	warn	pass	48.0	98.6122678449	PD_32P_filtered_1.fastq	fail	pass
PD_32P_filtered_2	pass	0.0	pass	121.294995869	Sanger / Illumina 1.9	pass	478.8 Mbp	60-151	Conventional base calls	pass	pass	warn	3927855.0	pass	warn	pass	48.0	98.6035053269	PD_32P_filtered_2.fastq	fail	pass
PD_33P_filtered_1	pass	0.0	pass	125.936332214	Sanger / Illumina 1.9	pass	521.7 Mbp	60-151	Conventional base calls	pass	warn	warn	4122116.0	pass	warn	pass	49.0	98.2826959432	PD_33P_filtered_1.fastq	fail	pass
PD_33P_filtered_2	pass	0.0	pass	126.166742518	Sanger / Illumina 1.9	pass	522.6 Mbp	60-151	Conventional base calls	pass	warn	warn	4122116.0	pass	warn	pass	49.0	98.2214643195	PD_33P_filtered_2.fastq	fail	pass
PD_34P_filtered_1	pass	0.0	pass	122.958814751	Sanger / Illumina 1.9	pass	537.5 Mbp	60-151	Conventional base calls	pass	warn	warn	4350344.0	pass	warn	pass	48.0	98.1759999425	PD_34P_filtered_1.fastq	fail	pass
PD_34P_filtered_2	pass	0.0	pass	123.204605429	Sanger / Illumina 1.9	pass	538.6 Mbp	60-151	Conventional base calls	pass	warn	warn	4350344.0	pass	warn	pass	48.0	98.1758089682	PD_34P_filtered_2.fastq	fail	pass
PD_35P_filtered_1	pass	0.0	pass	125.505645185	Sanger / Illumina 1.9	pass	516.9 Mbp	60-151	Conventional base calls	pass	pass	warn	4098271.0	pass	warn	pass	46.0	97.7894951587	PD_35P_filtered_1.fastq	fail	pass
PD_35P_filtered_2	pass	0.0	pass	125.752384359	Sanger / Illumina 1.9	pass	517.9 Mbp	60-151	Conventional base calls	pass	pass	warn	4098271.0	pass	warn	pass	46.0	97.8553034215	PD_35P_filtered_2.fastq	fail	pass
PD_36P_filtered_1	pass	0.0	pass	125.521252796	Sanger / Illumina 1.9	pass	225.5 kbp	60-151	Conventional base calls	pass	fail	warn	1788.0	pass	fail	warn	47.0	98.7136465324	PD_36P_filtered_1.fastq	fail	pass
PD_36P_filtered_2	pass	0.0	pass	124.725950783	Sanger / Illumina 1.9	pass	224 kbp	60-151	Conventional base calls	pass	warn	warn	1788.0	pass	warn	warn	47.0	99.1051454139	PD_36P_filtered_2.fastq	fail	pass
PD_38P_filtered_1	pass	0.0	pass	124.217009657	Sanger / Illumina 1.9	pass	433.9 Mbp	60-151	Conventional base calls	pass	pass	warn	3475661.0	pass	warn	pass	44.0	97.2692102593	PD_38P_filtered_1.fastq	fail	pass
PD_38P_filtered_2	pass	0.0	pass	124.444379357	Sanger / Illumina 1.9	pass	434.7 Mbp	60-151	Conventional base calls	pass	pass	warn	3475661.0	pass	warn	pass	44.0	97.2696296777	PD_38P_filtered_2.fastq	fail	pass
PD_39P_filtered_1	pass	0.0	pass	124.931066528	Sanger / Illumina 1.9	pass	275 Mbp	60-151	Conventional base calls	pass	warn	warn	2190866.0	pass	warn	pass	48.0	98.9570989521	PD_39P_filtered_1.fastq	fail	pass
PD_39P_filtered_2	pass	0.0	pass	125.12285279	Sanger / Illumina 1.9	pass	275.5 Mbp	60-151	Conventional base calls	pass	warn	warn	2190866.0	pass	warn	pass	48.0	98.9539555943	PD_39P_filtered_2.fastq	fail	pass
PD_3P_filtered_1	pass	0.0	pass	123.302730471	Sanger / Illumina 1.9	pass	441.5 Mbp	60-151	Conventional base calls	pass	pass	warn	3563414.0	pass	warn	pass	47.0	98.7257020984	PD_3P_filtered_1.fastq	fail	pass
PD_3P_filtered_2	pass	0.0	pass	123.536594962	Sanger / Illumina 1.9	pass	442.4 Mbp	60-151	Conventional base calls	pass	pass	warn	3563414.0	pass	warn	pass	47.0	98.7105000128	PD_3P_filtered_2.fastq	fail	pass
PD_40P_filtered_1	pass	0.0	pass	127.007434715	Sanger / Illumina 1.9	pass	390.5 Mbp	60-151	Conventional base calls	pass	warn	warn	3059297.0	pass	warn	pass	45.0	95.1858990194	PD_40P_filtered_1.fastq	fail	pass
PD_40P_filtered_2	pass	0.0	pass	127.163212333	Sanger / Illumina 1.9	pass	390.9 Mbp	60-151	Conventional base calls	pass	warn	warn	3059297.0	pass	warn	pass	45.0	95.1813963446	PD_40P_filtered_2.fastq	fail	pass
PD_41P_filtered_1	pass	0.0	pass	132.498361656	Sanger / Illumina 1.9	pass	404.9 Mbp	60-151	Conventional base calls	pass	pass	warn	3040876.0	pass	warn	pass	47.0	98.2445451727	PD_41P_filtered_1.fastq	fail	pass
PD_41P_filtered_2	pass	0.0	pass	132.560958092	Sanger / Illumina 1.9	pass	405.1 Mbp	60-151	Conventional base calls	pass	pass	warn	3040876.0	pass	warn	pass	47.0	98.2306635935	PD_41P_filtered_2.fastq	fail	pass
PD_42P_filtered_1	pass	0.0	pass	127.896395095	Sanger / Illumina 1.9	pass	518.5 Mbp	60-151	Conventional base calls	pass	fail	warn	4034558.0	pass	warn	pass	48.0	97.3211994974	PD_42P_filtered_1.fastq	fail	pass
PD_42P_filtered_2	pass	0.0	pass	128.143829882	Sanger / Illumina 1.9	pass	519.5 Mbp	60-151	Conventional base calls	pass	fail	warn	4034558.0	pass	warn	pass	48.0	97.2965312179	PD_42P_filtered_2.fastq	fail	pass
PD_43P_filtered_1	pass	0.0	pass	123.549325376	Sanger / Illumina 1.9	pass	297.5 Mbp	60-151	Conventional base calls	pass	pass	warn	2396150.0	pass	warn	pass	49.0	98.9325360714	PD_43P_filtered_1.fastq	fail	pass
PD_43P_filtered_2	pass	0.0	pass	123.771876552	Sanger / Illumina 1.9	pass	298 Mbp	60-151	Conventional base calls	pass	pass	warn	2396150.0	pass	warn	pass	49.0	98.9658408165	PD_43P_filtered_2.fastq	fail	pass
PD_44P_filtered_1	pass	0.0	pass	126.225730866	Sanger / Illumina 1.9	pass	431.1 Mbp	60-151	Conventional base calls	pass	warn	warn	3398844.0	pass	warn	pass	47.0	98.4462807738	PD_44P_filtered_1.fastq	fail	pass
PD_44P_filtered_2	pass	0.0	pass	126.458804817	Sanger / Illumina 1.9	pass	431.9 Mbp	60-151	Conventional base calls	pass	warn	warn	3398844.0	pass	warn	pass	47.0	98.4689624324	PD_44P_filtered_2.fastq	fail	pass
PD_45P_filtered_1	pass	0.0	pass	127.248350457	Sanger / Illumina 1.9	pass	550.3 Mbp	60-151	Conventional base calls	pass	warn	warn	4303769.0	pass	warn	pass	47.0	98.4556887612	PD_45P_filtered_1.fastq	fail	pass
PD_45P_filtered_2	pass	0.0	pass	127.571692161	Sanger / Illumina 1.9	pass	551.7 Mbp	60-151	Conventional base calls	pass	warn	warn	4303769.0	pass	warn	pass	47.0	98.4806198862	PD_45P_filtered_2.fastq	fail	pass
PD_46P_filtered_1	pass	0.0	pass	125.852342781	Sanger / Illumina 1.9	pass	464.5 Mbp	60-151	Conventional base calls	pass	warn	warn	3673156.0	pass	warn	pass	50.0	98.0396567446	PD_46P_filtered_1.fastq	fail	pass
PD_46P_filtered_2	pass	0.0	pass	126.097126286	Sanger / Illumina 1.9	pass	465.4 Mbp	60-151	Conventional base calls	pass	warn	warn	3673156.0	pass	warn	pass	50.0	98.049574341	PD_46P_filtered_2.fastq	fail	pass
PD_47P_filtered_1	pass	0.0	pass	127.740527712	Sanger / Illumina 1.9	pass	420.7 Mbp	60-151	Conventional base calls	pass	warn	warn	3277244.0	pass	warn	pass	48.0	98.309614771	PD_47P_filtered_1.fastq	fail	pass
PD_47P_filtered_2	pass	0.0	pass	127.927077142	Sanger / Illumina 1.9	pass	421.3 Mbp	60-151	Conventional base calls	pass	warn	warn	3277244.0	pass	warn	pass	48.0	98.328861931	PD_47P_filtered_2.fastq	fail	pass
PD_48P_filtered_1	pass	0.0	pass	127.069649496	Sanger / Illumina 1.9	pass	400.6 Mbp	60-151	Conventional base calls	pass	pass	warn	3137424.0	pass	warn	pass	47.0	98.2917556712	PD_48P_filtered_1.fastq	fail	pass
PD_48P_filtered_2	pass	0.0	pass	127.20134161	Sanger / Illumina 1.9	pass	401 Mbp	60-151	Conventional base calls	pass	pass	warn	3137424.0	pass	warn	pass	47.0	98.3266919054	PD_48P_filtered_2.fastq	fail	pass
PD_4P_filtered_1	pass	0.0	pass	122.070409537	Sanger / Illumina 1.9	pass	406.5 Mbp	60-151	Conventional base calls	pass	pass	warn	3313500.0	pass	warn	pass	48.0	98.9326914439	PD_4P_filtered_1.fastq	fail	pass
PD_4P_filtered_2	pass	0.0	pass	122.351728384	Sanger / Illumina 1.9	pass	407.4 Mbp	60-151	Conventional base calls	pass	pass	warn	3313500.0	pass	warn	pass	48.0	98.9351569654	PD_4P_filtered_2.fastq	fail	pass
PD_50P_filtered_1	pass	0.0	pass	126.573941595	Sanger / Illumina 1.9	pass	27.7 Mbp	60-151	Conventional base calls	pass	warn	warn	218064.0	pass	warn	pass	47.0	99.1053317549	PD_50P_filtered_1.fastq	fail	pass
PD_50P_filtered_2	pass	0.0	pass	126.862783403	Sanger / Illumina 1.9	pass	27.8 Mbp	60-151	Conventional base calls	pass	warn	warn	218064.0	pass	warn	pass	47.0	99.0789558777	PD_50P_filtered_2.fastq	fail	pass
PD_51P_filtered_1	pass	0.0	pass	129.280906519	Sanger / Illumina 1.9	pass	442.7 Mbp	60-151	Conventional base calls	pass	pass	warn	3407671.0	pass	warn	pass	46.0	98.0947433953	PD_51P_filtered_1.fastq	fail	pass
PD_51P_filtered_2	pass	0.0	pass	129.387932697	Sanger / Illumina 1.9	pass	443.1 Mbp	60-151	Conventional base calls	pass	pass	warn	3407671.0	pass	warn	pass	46.0	98.0548250517	PD_51P_filtered_2.fastq	fail	pass
PD_52P_filtered_1	pass	0.0	pass	125.424504586	Sanger / Illumina 1.9	pass	318.7 Mbp	60-151	Conventional base calls	pass	pass	warn	2528743.0	pass	warn	pass	50.0	99.0439165268	PD_52P_filtered_1.fastq	fail	pass
PD_52P_filtered_2	pass	0.0	pass	125.642271279	Sanger / Illumina 1.9	pass	319.3 Mbp	60-151	Conventional base calls	pass	pass	warn	2528743.0	pass	warn	pass	50.0	99.0337892928	PD_52P_filtered_2.fastq	fail	pass
PD_53P_filtered_1	pass	0.0	pass	129.335579284	Sanger / Illumina 1.9	pass	419 Mbp	60-151	Conventional base calls	pass	pass	warn	3223876.0	pass	warn	pass	47.0	98.6306005232	PD_53P_filtered_1.fastq	fail	pass
PD_53P_filtered_2	pass	0.0	pass	129.404746957	Sanger / Illumina 1.9	pass	419.2 Mbp	60-151	Conventional base calls	pass	pass	warn	3223876.0	pass	warn	pass	47.0	98.6778714674	PD_53P_filtered_2.fastq	fail	pass
PD_54P_filtered_1	pass	0.0	pass	126.509542892	Sanger / Illumina 1.9	pass	482.6 Mbp	60-151	Conventional base calls	pass	warn	warn	3796281.0	pass	warn	pass	48.0	97.6853537092	PD_54P_filtered_1.fastq	fail	pass
PD_54P_filtered_2	pass	0.0	pass	126.694720965	Sanger / Illumina 1.9	pass	483.3 Mbp	60-151	Conventional base calls	pass	warn	warn	3796281.0	pass	warn	pass	48.0	97.7172569212	PD_54P_filtered_2.fastq	fail	pass
PD_55P_filtered_1	pass	0.0	pass	131.546064483	Sanger / Illumina 1.9	pass	476.5 Mbp	60-151	Conventional base calls	pass	pass	warn	3604838.0	pass	warn	pass	47.0	96.831409113	PD_55P_filtered_1.fastq	fail	pass
PD_55P_filtered_2	pass	0.0	pass	131.675935507	Sanger / Illumina 1.9	pass	477 Mbp	60-151	Conventional base calls	pass	pass	warn	3604838.0	pass	warn	pass	47.0	96.9377143558	PD_55P_filtered_2.fastq	fail	pass
PD_56P_filtered_1	pass	0.0	pass	126.629613455	Sanger / Illumina 1.9	pass	803.7 Mbp	60-151	Conventional base calls	pass	warn	warn	6315494.0	pass	warn	pass	48.0	97.7570530864	PD_56P_filtered_1.fastq	fail	pass
PD_56P_filtered_2	pass	0.0	pass	126.809243426	Sanger / Illumina 1.9	pass	804.8 Mbp	60-151	Conventional base calls	pass	warn	warn	6315494.0	pass	warn	pass	48.0	97.8090023371	PD_56P_filtered_2.fastq	fail	pass
PD_57P_filtered_1	pass	0.0	pass	123.446243661	Sanger / Illumina 1.9	pass	507.4 Mbp	60-151	Conventional base calls	pass	pass	warn	4090113.0	pass	warn	pass	45.0	96.8004042446	PD_57P_filtered_1.fastq	fail	pass
PD_57P_filtered_2	pass	0.0	pass	123.799752721	Sanger / Illumina 1.9	pass	508.9 Mbp	60-151	Conventional base calls	pass	pass	warn	4090113.0	pass	warn	pass	45.0	96.8630255272	PD_57P_filtered_2.fastq	fail	pass
PD_58P_filtered_1	pass	0.0	pass	126.854830026	Sanger / Illumina 1.9	pass	437.1 Mbp	60-151	Conventional base calls	pass	warn	warn	3428822.0	pass	warn	pass	48.0	98.3927355962	PD_58P_filtered_1.fastq	fail	pass
PD_58P_filtered_2	pass	0.0	pass	127.072127979	Sanger / Illumina 1.9	pass	437.8 Mbp	60-151	Conventional base calls	pass	warn	warn	3428822.0	pass	warn	pass	48.0	98.3542574267	PD_58P_filtered_2.fastq	fail	pass
PD_59P_filtered_1	pass	0.0	pass	125.343930864	Sanger / Illumina 1.9	pass	322.6 Mbp	60-151	Conventional base calls	pass	pass	warn	2560974.0	pass	warn	pass	51.0	98.9567271557	PD_59P_filtered_1.fastq	fail	pass
PD_59P_filtered_2	pass	0.0	pass	125.556038445	Sanger / Illumina 1.9	pass	323.1 Mbp	60-151	Conventional base calls	pass	pass	warn	2560974.0	pass	fail	pass	51.0	98.9462741496	PD_59P_filtered_2.fastq	fail	pass
PD_5P_filtered_1	pass	0.0	pass	125.796788621	Sanger / Illumina 1.9	pass	414.3 Mbp	60-151	Conventional base calls	pass	pass	warn	3277533.0	pass	warn	pass	49.0	98.6682055238	PD_5P_filtered_1.fastq	fail	pass
PD_5P_filtered_2	pass	0.0	pass	126.037393979	Sanger / Illumina 1.9	pass	415.1 Mbp	60-151	Conventional base calls	pass	pass	warn	3277533.0	pass	warn	pass	49.0	98.6782603261	PD_5P_filtered_2.fastq	fail	pass
PD_60P_filtered_1	pass	0.0	pass	126.039053564	Sanger / Illumina 1.9	pass	455.9 Mbp	60-151	Conventional base calls	pass	pass	warn	3599313.0	pass	warn	pass	47.0	98.4977030549	PD_60P_filtered_1.fastq	fail	pass
PD_60P_filtered_2	pass	0.0	pass	126.32795314	Sanger / Illumina 1.9	pass	456.9 Mbp	60-151	Conventional base calls	pass	pass	warn	3599313.0	pass	warn	pass	47.0	98.5195497899	PD_60P_filtered_2.fastq	fail	pass
PD_63P_filtered_1	pass	0.0	pass	136.920586367	Sanger / Illumina 1.9	pass	415.4 Mbp	60-151	Conventional base calls	pass	warn	warn	3019406.0	pass	warn	pass	47.0	98.2943171477	PD_63P_filtered_1.fastq	fail	pass
PD_63P_filtered_2	pass	0.0	pass	136.938215662	Sanger / Illumina 1.9	pass	415.5 Mbp	60-151	Conventional base calls	pass	warn	warn	3019406.0	pass	warn	pass	47.0	98.2885010427	PD_63P_filtered_2.fastq	fail	pass
PD_64P_filtered_1	pass	0.0	pass	122.973734823	Sanger / Illumina 1.9	pass	492.3 Mbp	60-151	Conventional base calls	pass	pass	warn	3983830.0	pass	warn	pass	48.0	98.8079798527	PD_64P_filtered_1.fastq	fail	pass
PD_64P_filtered_2	pass	0.0	pass	123.208788026	Sanger / Illumina 1.9	pass	493.3 Mbp	60-151	Conventional base calls	pass	pass	warn	3983830.0	pass	warn	pass	48.0	98.8794640147	PD_64P_filtered_2.fastq	fail	pass
PD_65P_filtered_1	pass	0.0	pass	125.36541318	Sanger / Illumina 1.9	pass	415.8 Mbp	60-151	Conventional base calls	pass	warn	warn	3300182.0	pass	warn	pass	48.0	98.5798284357	PD_65P_filtered_1.fastq	fail	pass
PD_65P_filtered_2	pass	0.0	pass	125.630874297	Sanger / Illumina 1.9	pass	416.6 Mbp	60-151	Conventional base calls	pass	warn	warn	3300182.0	pass	warn	pass	48.0	98.5793448491	PD_65P_filtered_2.fastq	fail	pass
PD_66P_filtered_1	pass	0.0	pass	125.027401471	Sanger / Illumina 1.9	pass	339.3 Mbp	60-151	Conventional base calls	pass	warn	warn	2700512.0	pass	warn	pass	46.0	98.5924472752	PD_66P_filtered_1.fastq	fail	pass
PD_66P_filtered_2	pass	0.0	pass	125.249645252	Sanger / Illumina 1.9	pass	339.9 Mbp	60-151	Conventional base calls	pass	warn	warn	2700512.0	pass	warn	pass	46.0	98.5845915788	PD_66P_filtered_2.fastq	fail	pass
PD_6P_filtered_1	pass	0.0	pass	126.047027834	Sanger / Illumina 1.9	pass	308.6 Mbp	60-151	Conventional base calls	pass	pass	warn	2436472.0	pass	warn	pass	47.0	98.9620160057	PD_6P_filtered_1.fastq	fail	pass
PD_6P_filtered_2	pass	0.0	pass	126.237675623	Sanger / Illumina 1.9	pass	309.1 Mbp	60-151	Conventional base calls	pass	pass	warn	2436472.0	pass	warn	pass	47.0	98.9800647922	PD_6P_filtered_2.fastq	fail	pass
PD_70P_filtered_1	pass	0.0	pass	126.791415865	Sanger / Illumina 1.9	pass	342.4 Mbp	60-151	Conventional base calls	pass	pass	warn	2687050.0	pass	warn	pass	46.0	97.1953921488	PD_70P_filtered_1.fastq	fail	pass
PD_70P_filtered_2	pass	0.0	pass	126.962160734	Sanger / Illumina 1.9	pass	342.8 Mbp	60-151	Conventional base calls	pass	pass	warn	2687050.0	pass	warn	pass	46.0	97.1972584597	PD_70P_filtered_2.fastq	fail	pass
PD_73P_filtered_1	pass	0.0	pass	130.528061534	Sanger / Illumina 1.9	pass	153.7 Mbp	60-151	Conventional base calls	pass	pass	warn	1172174.0	pass	warn	pass	45.0	99.300745443	PD_73P_filtered_1.fastq	fail	pass
PD_73P_filtered_2	pass	0.0	pass	130.63833697	Sanger / Illumina 1.9	pass	153.9 Mbp	60-151	Conventional base calls	pass	pass	warn	1172174.0	pass	warn	pass	45.0	99.3291004626	PD_73P_filtered_2.fastq	fail	pass
PD_74P_filtered_1	pass	0.0	pass	124.93544177	Sanger / Illumina 1.9	pass	418.1 Mbp	60-151	Conventional base calls	pass	warn	warn	3330683.0	pass	warn	pass	48.0	97.4003543612	PD_74P_filtered_1.fastq	fail	pass
PD_74P_filtered_2	pass	0.0	pass	125.160370411	Sanger / Illumina 1.9	pass	418.9 Mbp	60-151	Conventional base calls	pass	warn	warn	3330683.0	pass	warn	pass	48.0	97.4715888317	PD_74P_filtered_2.fastq	fail	pass
PD_75P_filtered_1	pass	0.0	pass	126.86191776	Sanger / Illumina 1.9	pass	359.5 Mbp	60-151	Conventional base calls	pass	warn	warn	2820102.0	pass	warn	pass	47.0	98.901703113	PD_75P_filtered_1.fastq	fail	pass
PD_75P_filtered_2	pass	0.0	pass	127.127354259	Sanger / Illumina 1.9	pass	360.3 Mbp	60-151	Conventional base calls	pass	warn	warn	2820102.0	pass	warn	pass	47.0	98.9277977289	PD_75P_filtered_2.fastq	fail	pass
PD_76P_filtered_1	pass	0.0	pass	127.589756483	Sanger / Illumina 1.9	pass	334 Mbp	60-151	Conventional base calls	pass	pass	warn	2605277.0	pass	warn	pass	49.0	97.2630703253	PD_76P_filtered_1.fastq	fail	pass
PD_76P_filtered_2	pass	0.0	pass	127.686080981	Sanger / Illumina 1.9	pass	334.3 Mbp	60-151	Conventional base calls	pass	pass	warn	2605277.0	pass	warn	pass	49.0	97.3191900684	PD_76P_filtered_2.fastq	fail	pass
PD_77P_filtered_1	pass	0.0	pass	123.597152768	Sanger / Illumina 1.9	pass	458.6 Mbp	60-151	Conventional base calls	pass	pass	warn	3692288.0	pass	warn	pass	50.0	98.7478495323	PD_77P_filtered_1.fastq	fail	pass
PD_77P_filtered_2	pass	0.0	pass	123.859343583	Sanger / Illumina 1.9	pass	459.6 Mbp	60-151	Conventional base calls	pass	pass	warn	3692288.0	pass	warn	pass	50.0	98.7508132057	PD_77P_filtered_2.fastq	fail	pass
PD_78P_filtered_1	pass	0.0	pass	125.335995145	Sanger / Illumina 1.9	pass	321.3 Mbp	60-151	Conventional base calls	pass	pass	warn	2550894.0	pass	warn	pass	49.0	98.834602907	PD_78P_filtered_1.fastq	fail	pass
PD_78P_filtered_2	pass	0.0	pass	125.602791022	Sanger / Illumina 1.9	pass	322 Mbp	60-151	Conventional base calls	pass	pass	warn	2550894.0	pass	warn	pass	49.0	98.8049368841	PD_78P_filtered_2.fastq	fail	pass
